id_EXIST,lang,tweet,number_annotators,gender_annotators,age_annotators,labels_task1,encoded_annotations
102792,es,odio mujeres odio cromosoma xx asco vagina repudio vulva maldigo utero,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102794,es,gracias oferta odio mujeres,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102795,es,evidente odio mujeres pone manifiesto cada habla,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102797,es,dios odio mujeres concreto novia,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102798,es,diga odio mujeres? busca estadisticas mundialmente mayor numero infanticidios cometidos madres datos existen dientese busque segundo diciendo situaciones hablaras trate trate,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102800,es,odiaba mujeres queja jajajaja 21/2/22 111123 cristian puede enojar x foto???? 21/2/22 111130 cristian ay odio mujeres,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102801,es,mas solo esoa obligaron masculinidad normada decian pares asi juega futbol vistas rosamas socializado hombre companeros hombres jamas igualaron chico tenia encantos ser chica,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102802,es,olvidenlo ando triste ser chica responsable pensive,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102803,es,ii creo 1'60 estatura normal ser chica decir comun no? importante siempre poder montarte atracciones ??,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102804,es,jugar candy crush cuenta ser chica gamer??????,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102805,es,justo chicas trans ventaja ser chica verdad solo comer pollo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102806,es,requisito ser chica influencer latinoamerica tener foto perfil nalga pelada bikini? yahoo respuestas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102808,es,regalo voz si quieres-para ser chica cis voz gruesa da cosa trato hacerla sonar mas aguda siento llama atencion idk cosas mias tal vez?pero veces gusta pq puedo cantar canciones si chico,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102809,es,grande ser chica mido 177 asi supongo si normal,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102810,es,entonces chico opere ser chica decir somete agujerodelanteroplastia?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102811,es,defensa jugaba especialmente bien gustaba verano puse jugar primitos dijo ser chica juegas mal deje oye vas? dice partido risa tener edad juegas mal,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102813,es,buen ano ser chica uam smiling_face_with_three_hearts,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102814,es,ser chica fitness mostras bastante lolas colaflushedflushedmusculos deportivos poquiito no?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102816,es,entendite vas hacer operacion parecer chica?no transfobico nose si decir ser chica parecer ser chica,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102817,es,nacida ser chica madrugadasiempre rivadavia nunca san martin,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102818,es,'s account is temporarily unavailable because it violates the twitter media policy learn more,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102819,es,jjj normal ser chica mama abuela usan mismo numero,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102820,es,pena pasaron 30 anos ser chica bombon vos mandando dma disfrutar si consiguen,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102821,es,trans? parecia masculina ser mujer ademas brutal cruel,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102823,es,llegar ser cuantos niveles faltan ser mujer chau,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102824,es,ser cara dura ser mujer votar kast,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102825,es,pensionarse ir medico estudiar ser nino ser mujer ser hombre sacar celular calle andar bicicleta salir noche coger transporte publico vivir,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102826,es,ser mujer bien pendja,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102827,es,ahora perdedores fracasan compitiendo hombres pueden ir barrer lasmujeres deporte dominado hombrespeor epoca ser mujer man_facepalming_light_skin_tone,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102828,es,tetas lindas da malgenio baja autoestima x comentario encuentro cualquier imbecil redes sociales pienso necesito operarmelas descanso ser mujer,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102829,es,mal dia ser mujer ser parte comunidad lgtbq,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102830,es,dicen hombre castra ser mujer queda vida atado hospital,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102832,es,existen operaciones ser mujer dia quince minutos quiero usar gif?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102833,es,broma m gustan mas guerras buen dia ser mujer mundo patriarcal heartpulsesparklessunglasses,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102835,es,malparida tan boba acaso ser mujer entrar lucha ver mas sufre? boba ridicula,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102836,es,hace falta tener vagina ser mujer mujer pasa derecho entrar vestuario mujeres ? ser mujer parezca? parece injusto tengais tratar diferente,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102837,es,parece hermoso dia ser mujer afganistan gritar ala hijo puta,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102838,es,ser mujer hombres mejores hahahaha,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102839,es,feliz cumpleanos dejo ser nina ser mujer tqm poohta,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102840,es,hecho ser menopausica condicion sine ser mujer haber podido menstruar mismo ninas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102841,es,harta quiero verano vez ser chica guapisima bronceada collar conchas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102843,es,ahijada dice ser chica grande solamente falta tener bebe deja quiero ser grande igual,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102844,es,pleading_facenecesito segunda dosis ser chica moderna,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102847,es,plan engordar base gym comida sana ser chica fitness verdad salio bien clown_faceclown_faceclown_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102849,es,aburria ostra supongo verla aun sufrimiento psiquico precio pagar ser chica guay pensive,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102850,es,loca primer paso ser chica guapa,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102851,es,carli coca dejo twitter ser chica tulum conseguir chico minimo 180 atletico progre izquierda plata mucha gracias envidiosos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102852,es,gente vuelto demasiado sensible ofreci tostada cara redonda decidido restregarmela cara tsk cruza brazos senalando joven pulgar modales ser chica,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102853,es,escribirle ser chica vortex yoquiero,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102854,es,chica considerablemente alta ser chica espanola 170 m aprecio demasiado chicos bajitos vivan twinks,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102856,es,debo hacer ser chica cocodrilo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102858,es,claro q frio ser chica chulisima q hacer sacrificios,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102859,es,solo falta sacar tarjeta nueva ser chica independiente tener joder nadie pagos moviles woman_facepalming_light_skin_tonejoy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102860,es,hoy 1 septiembre significa organizarme ser chica productiva nunca termino siendo hace sentir bien digo misma sere,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102861,es,deja putear pareces puta loca pija ajajajaja deja llorar vos hace rato venis ligando equipo descendido preocupense ustedes bien va apegarnos ustedes hand_over_mouth,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102862,es,lleves falda pareces puta falta calle sabes vida amigas todas unas zorras mejor quedes hermana intenta ponerte sabe dice callate puta,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102863,es,comprado vestido pa salir fiesta ve hermano suelta pareces puta,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102864,es,polito papi deja armar show pareces puta guarichera vete pa casa,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102865,es,deja ser hijo puta hueco maldito cuernavaca pareces puta puta eh,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102866,es,amiga gusta outfit?amiga pareces puta gtaque dicen tinistas cancelo?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102867,es,mostre outfit ano nuevo mama reaccion ay pareces puta ysi ma idea,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102868,es,calla terroristaapoyas imbecil pedro todas lacras farsante pareces puta baratapobre imbecil,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102869,es,mullet increible pelo limpisimo pareces puta rata grasienta,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102871,es,pedazo gilipollas imbecil sirves pa na asquerosa sarnosa chupa pijas 3 pesos pareces puta tabla bailando gilipollas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102872,es,papas podes tener depresion si tenes also arreglo ay ridicula ves hoy tapate pareces puta calle,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102873,es,pareces puta estadistica rebroteatt chuty,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102874,es,menos alguien culo pegado silla muchisimas horas semana oficina toda vida consumirse unicamente labor punto llegar suicidarse japon admiro vez pareces puta mierda aspectos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102875,es,vistas asino uses minifaltano saques selfieno salgas sola pareces putavos habras miradoestas provocandoah deprimente fablet senor dice hacer violen,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102876,es,wey pareces puta piedra entiende seguridad inmueble corre cuenta mismo inmueble club america solo paga servicios,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102877,es,buena foto teodoro pareces puta decadencia,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102878,es,pareces puta calle peleando clientes,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102879,es,truco ir ano vestida hombre llega halloween aprovechar disfrazarte mujer digan pareces puta,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102880,es,deja ser tan vaga vuelve concentrarte hacer bien coreos luego pareces puta payasafrom meto,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102881,es,sociedades nacieron repollo historiala misma nota habla ley paridad salarial,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102882,es,pues tendria primar valia despues si mas hombres mujeres mas mujeres hombres seria circunstancial mas paridad tendria haber igualdad condiciones hombres mujeres,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102884,es,cree pauteando gobiernos lacayos onu? cree puede entremeter hace occidente?ojala vaya agfanistan 'mujer poderosa' obligue apliquen paridad genero apuesto dejaran presidenta talibanes,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102885,es,hijo putin montero conversando paridad guerra,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102886,es,feministas paridad salta vistaprimero vox,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102887,es,quiere perseguir piense diferente q cni parece violento?miente manera descarada inventa fake news tampoco t parece violento?no cree paridad respeto pueblos originarios tampoco? hace cambios x conveniencia x conviccion10/05/2017,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
