id_EXIST,lang,tweet
600266,en, i really would like to see women have more self esteem and not strip down in public or sell their bodies because while this is still going on there can never be true equality between the sexes  in saying thatthis is grubby behaviour whenever it occurred
600267,en,a liberal woman who believes in equality between men and women is required and works side by side in all fields to transport 15 tons of cement to the third floor 
600268,en,biblical equality between men and women is not grounded in sameness but in that they equally together reflect god's glory and rule -  
600269,en,  equality among sexes is a huge core of the issue here you cant have equality between sexes only in some states women will always have to face some more issues due to biology but when it comes to laws - the rights to your own body should be consistent between states
600270,en, there are massive inequalities in both directions but as it stands they are significantly in favour of doctors advocating equality between professions is fantastic but lets aim for equal opportunities in training pay course fees access to parking mess imaging etc
600271,en,the western worlds near-total capitulation to infectious diseases is a clear sign of profound political-economic and sociocultural rot the more undeniable that rot becomes the more vehemently those who point it out will be accused of alarmism essentialism etc
600272,en, when people have decided that bio essentialism is real they apply it to everything
600273,en,the right thing the right way at the right time nothing more eliminate all else essentialism
600274,en, the tweet is basically a moralizing of aesthetics where the way you pronounce something must always essentialism show some kind of unworthiness to speakbasically you sound parochial/uncultured by the standards of their wing of capital ideology cosmo aesthetic morality
600275,en, at some point you will have to admit to yourself that nothing will be enough for the religion of self identity essentialism 
600276,en,  it also tells me race essentialism is real and slavery is cool also that magical kung fu is extremely fun
600277,en,other half went on a shopping spree and everything just arriveddelivery driver said i'd been busy with the other half's credit cardnope all hisoh but this one is for you while handing me a floor mopnope still not mine the only thing for me is the everyday sexism upside_down_face
600278,en,work place sexism overt &amp covert it's everywhere  recently shared the above in my workplace to start the conversation to do better sexism change 
600279,en,we have put together a list of the best books to read in your 20s to understand everything from panic attacks to financial literacy learn from psychologist dr julie smith dame deborah james and everyday sexism creator laura bates books twenties books 
