id_EXIST,lang,tweet,number_annotators,gender_annotators,age_annotators,labels_task1
102511,es,una mujer al volante es casi lo mismo que un guaguero o un motorista no dan paso y se meten a terror sin direccionales,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102512,es,todos los virgenes citando el tweet con el chistecito de la mujer al volante no han salido de casa desde 2009 ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
102513,es,y ya se sabemujer al volante peligro constante ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102514,es, mujer al volante peligro constante eyesclown_faceclown_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102515,es,fue una mujer al volante de una camioneta jeep tipo grand cherokee quien al presuntamente desplazarse a exceso de velocidad arrollo a dos menores reynosa la roja tamaulipas ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
102516,es,un grupo de bolivianas quiere cambiar el dicho popular de mujer al volante peligro constante por el de mujer al volante seguridad constante por lo que decidieron crear una linea de transporte de conductoras en un gremio dominado por varones,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
102517,es,    mujer al volante peligro constante  grinning_face_with_sweatgrinning_face_with_sweatgrinning_face_with_sweatautomobileautomobileautomobile,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102518,es,ya me lo decian no women no drive mujer al volante peligro constante,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102519,es, yo diria que no duerme cuando ella conduce por el viejo dichomujer al volante peligro constantegrinning_face_with_sweatgrinning_face_with_sweatgrinning_face_with_sweatgrinning_face_with_sweat,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
102520,es, todavia se dice eso? madre mia es como el fulano que suelta 'mujer al volante peligro constante' doy fe que he conocido algunas mujeres que conducen bastante mejor que algun que otro cenutrio,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102521,es, el profe de lucha nos decia no subestimen ni a un pibe de 10 ni a una abuela de 70 ni a una mujer docil porque nunca sabes como pueden reaccionar y en la calle si van abrir la boca piensenla unica vez que reaccione en la calle fue cuando un pedofilo quiso tocar a mi hija,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']"
102522,es, jajajajajajaja por eso na hay mujer docil aunque hay algunas que son medio pendejas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102523,es,no es que awada sea una estupida descerebrada o si pero le inventan notas donde la describen como tal porque es el modelo de mujer docil y sumisa que los machirulos de derecha esperan para el resto,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102524,es, pero eligieron a una mujer de ciencias tambien a lo mejor tienen razon con lo que dicen pq con eso asumen que a quinteros la eligieron por ser una mujer docil con voz de mama lo que me parece mas machista aun,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'NO', 'YES']"
102525,es,piensa que copiando a lopez va a tener su popularidad totalmente equivocada la vemos como una mujer docil y sumisa totalmente inutil ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'NO', 'YES']"
102526,es,algo que he notado ultimamente en cualquier relacion uno de los dos debe imponer aunque no se dan cuenta pues un hombre docil aburre a la mujer y una mujer docil aburre al hombre thinking_face aqui la pregunta es quien en tu relacion es el docil?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'YES', 'NO']"
102527,es, es ti me parece raro siendo una mujer docil en tus expresiones amorosas-------no te creo-----porque se que eres autentica---winking_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'NO', 'NO']"
102528,es,sin filtros vulgar directa y valemadrista como es provoque el efecto contrario en lugar de simplemente mostrarnos tal cual somos y entonces me di cuenta de que de hecho si me da miedo mostrarme tal cual soy porque no soy para nada la mujer docil que parezco,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
102529,es,  lo que sorprende es que ella no es una mujer docil se peleaba con medio casa por tonterias tipo quien se comio mi pan armaba la de dios pero le decian barbaridades y ella pues ok tiene muy baja autoestima y necesita ayuda pensive_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
102530,es,para los miembros de poder del clan es una mujer docil y agradable se comporta con los modales y la elegancia que se espera de ella y aguanta todo lo que le echen pero solo juega bajo sus mismas reglas hasta que tenga los medios para poder escapar de ellos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102531,es,entrevista  inigo ramirez de haro la supuesta thatcher madrilena resulta que con mi hermano es el perfecto ejemplo de la mujer docil al hombre por ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'NO', 'YES']"
102532,es,no soy una mujer docil soy salvaje rebelde autonoma soy una oscuridad que devora y nutre y solo aquellos que entienden pueden verdaderamente experimentarme ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'NO', 'YES']"
102533,es, tengo la ligera impresion de que entre los hombres se esta extendiendo de nuevo el ideal de la mujer docil y alegre que no da problemas y a cualquier mujer que se salga de ahi la despachan a la minima con la etiqueta de toxica,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
102534,es, me parece una payasada total clown_faceinterpretar cada gesto cada palabra cada minucia para pensar q alguien te quiere hacer sentir mujer docil q permite que le digan cualquier cosa es simplemente complejo de inferioridad escondidosuperalo anda,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102535,es,  ella lo ha de enganar con otro mas jovenface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy hasta crees que beatriz gutierrez es mujer docil esas se extinguieron hace 50 anos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102536,es,    anna es mucha mujer para el mucho mejor actriz y comediante a chris pratt le tienes que poner un monton de artificios para que medio brille obvio la nueva mujer es una mujer docil y sumisa vamos buscada a posta,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
102537,es,               tan altanera y habladora que resulta ser una mujer docil al final de todo               que sorpresa se ha llevado mas su amenaza es menos que nada en este punto                ni con todos los golpes del mundo creo que puedas dejarme como tu ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102538,es,busts_in_silhouette capacitacion politica raised_fist_light_skin_tonelarge_orange_diamondse explico que son los derechos humanos su importancia y la relacion con el 24 de marzo y las madres y abuelas de plaza de mayo que con su lucha rompieron el paradigma de la mujer docil y doblegable raised_fist_light_skin_tone ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
102539,es,una mujer docil al espiritu santo ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']"
102540,es, una mujer docil hacendosa misericordiosa y timidarolling_on_the_floor_laughing,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']"
102541,es,me parece super atractiva una mujer empoderada que tome sus decisiones sin titubearheart_with_arrow,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'NO', 'YES', 'YES']"
102542,es, obvio esa barba es capaz de tirar lo q sea te amamos mujer empoderada que se deja crecer los vellos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']"
102543,es, mujer empoderada hace lo que le place cuando le place aunque sea un topicazo de maruja oiga,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']"
102544,es,a veces me siento una mujer empoderada pero luego se me pasa,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'YES', 'YES', 'NO']"
102545,es,que dolor de cabeza tan feo asi no puedo ser una mujer empoderada y productiva angry_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'YES', 'YES']"
102546,es, una verdadera mujer empoderada y feminista con los ovarios bien puestos aprendan panueludas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']"
102547,es, senadora vox es una organizacion politica extremista de corte nacionalista usted es ejemplo de mujer empoderada actue en consecuencia y retire su apoyo a una alianza que no favorece a la democracia mexicana,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'YES', 'NO']"
102548,es,no me gusta madrugar pero bueno habra que ser una mujer empoderada e independiente,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']"
102549,es, ni en broma por favor sacar a este machista macarra y mueble del programa por favor no aguanta a cris porque es una mujer empoderada y no lo digiere pobre sandra,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102550,es, jajajajajajajaja 50% hay que ser mujer empoderada50% contestar im married en el carrazo cuando nos pregunten what do you do for a living,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'NO']"
102551,es,es que yo era de rosario montes total mujer empoderada de la epoca flexed_biceps_medium-light_skin_tonerolling_on_the_floor_laughingpasion de gavilanes,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
102552,es, me gusto su actitud super madura de afrontar las cosas como toda una mujer empoderada independiente de las consecuencias que esto le podria causar con su relacion con b admito que por primera vez desde que veo la serie me decepciono que g no dijera nada cuando el inicio el beso,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'NO', 'YES', 'YES']"
102553,es, jajajajaa pues nooo yo soy una mujer empoderada automovilistica se burda del carro,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'YES']"
102554,es, si eres una mujer empoderada y te ofendes facilmente levitico 21 yisus nostre sinyo el cervell vessant-li per les orelles al predicador de wall street,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
102555,es,mujer empoderada carismatica y defensora de los pilares de la democracia  nuestra futura presidenta       ahora yasna ahora es cuando ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
102556,es, creo q una mujer empoderada es una persona que merece conocer suelen ser admirables una mujer descerebrada es un fracaso para el resto de nosotras,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'YES', 'YES']"
102557,es,cuando eres potrillo jotrilla andy warhol chavela vargas martha debayle fabiruchis senora luchona ejecutiva de avon abuelita locochona mujer empoderada la santa muerte viejo lesbiano anuncio de zapatos ortopedicos el borcegui y se te murio un gato en la cabeza ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'YES', 'YES']"
102558,es,para la mujer empoderada comando tiburon prohibido llorar   es mi musica ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'NO', 'NO']"
102559,es, y dale con el empoderamiento y el dolor me parece que estas tias no saben lo que es realmente una mujer empoderada y tienen el autoestima regulin y las cabezas regulin tirando a mal,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102560,es, fabuloso chica te felicito se que haces un gran esfuerzo y mas encima en estas fechas complicado lo de la dieta pero tu eres una mujer empoderada que puede ante todote quiero muchisimo amiga preciosa,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'NO', 'NO']"
102561,es, no es que no lo entiendan son cabezas vacias no saben nada de nada es fiel reflejo de su ignorancia en asuntos de estado politica cobstituciin etc habria que averiguar de sus discursos en campana con todo respeto pero mujer florero,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102562,es,ppr favor respeten que algunas solo queremos ser mujer florero y que esten completamente obsesionados conmigoclapping_hands_light_skin_toneclapping_hands_light_skin_tone,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
102563,es, el error es confundir sensualidad con mujer objeto no tiene porque venir junto ni mucho menos normalmente nadie quiere a una mujer florero,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']"
102564,es, anda capachao? madre mia flori por que no querran investigarlo flori?si dedicaras mas tiempo a formarte y a leer en vez de estar todo el rato con el movil y haciendo el ridiculo por twitterque ser facha tonta y mujer florero valga la redundancia no te paren flori ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']"
102565,es, ahora si me siento una mujer florero,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
102566,es, yo tambien opino que ha sido victima porque es la tipica mujer florero que ad buscaba para usarla a su antojo pero al final ella se ha prestado al machaque no se hasta que punto puede manipular ad a una persona y seguro q oa lo ha sido pero es victima y verdugo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102567,es,un dia te levantas y te dicen que seis de tus obras mujer florero open mind welcome to the malecon hasta la flor magnolias de acero y la importancia de llamarse arnesto formaran parte del libro publicado power of color ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
102568,es,yo pienso lo mismo en sus dos parejas anteriores era la mujer florero con vestidos caros lo que a ella le gusta r flores si tiene educacion ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'NO', 'NO']"
102569,es,   la de vueltas que da para no decir yo quiero una mujer florero,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'NO', 'YES', 'NO']"
102570,es,y encima va de periodista deportiva q cubre el futbolvamos q se pensara q su papel en esos curros fue de mujer florero ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
102571,es,secret finalist as  cretina la q venia acabar con la imagen de mujer florero la que no necesitaba escote para destacar  vayaright_arrowescote noright_arrowir los programas d mierd3 q tanto criticaba a vender un polvo siwoman_facepalmingwoman_facepalmingtanto sentirte superior x tus 2 carreras y para lo que te has quedado ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'NO']"
